step,time,cycle,phase,leg,event,forward_velocity,lateral_velocity,yaw_rate_deg_s
121,2.42,3,0.6300000000000001,L2-L4,liftoff,-0.0769400152261778,0.02364963531088532,-15.791420929927794
122,2.44,3,0.6600000000000001,R2-R3,touchdown,-0.09228278306491722,0.07784393116855859,78.00351743697495
122,2.44,3,0.6600000000000001,L2-L4,touchdown,-0.09228278306491722,0.07784393116855859,78.00351743697495
123,2.46,3,0.6900000000000002,R1-R4,touchdown,-0.05043570739225852,0.13589795524604276,24.32871022590779
123,2.46,3,0.6900000000000002,R2-R3,liftoff,-0.05043570739225852,0.13589795524604276,24.32871022590779
123,2.46,3,0.6900000000000002,L2-L4,liftoff,-0.05043570739225852,0.13589795524604276,24.32871022590779
125,2.5,3,0.7500000000000002,R1-R4,liftoff,-0.046118794871839466,0.31411836347855315,-72.91696590536039
125,2.5,3,0.7500000000000002,L2-L4,touchdown,-0.046118794871839466,0.31411836347855315,-72.91696590536039
126,2.52,3,0.7800000000000002,R1-R4,touchdown,-0.05833481659348762,0.26777624004333517,33.68826062224549
126,2.52,3,0.7800000000000002,L1-L3,touchdown,-0.05833481659348762,0.26777624004333517,33.68826062224549
126,2.52,3,0.7800000000000002,L2-L4,liftoff,-0.05833481659348762,0.26777624004333517,33.68826062224549
127,2.54,3,0.8100000000000003,R1-R4,liftoff,-0.12826420186649748,0.21113311158966458,-64.56292084894825
127,2.54,3,0.8100000000000003,L2-L4,touchdown,-0.12826420186649748,0.21113311158966458,-64.56292084894825
128,2.56,3,0.8400000000000003,L1-L3,liftoff,-0.06370401537488372,0.1261080957788742,-43.22839697438557
129,2.58,3,0.8700000000000003,R1-R4,touchdown,0.045420287361219086,0.01575341325007716,-7.777776831921662
129,2.58,3,0.8700000000000003,R2-R3,touchdown,0.045420287361219086,0.01575341325007716,-7.777776831921662
129,2.58,3,0.8700000000000003,L2-L4,liftoff,0.045420287361219086,0.01575341325007716,-7.777776831921662
130,2.6,3,0.9000000000000004,R1-R4,liftoff,-0.0030583786781584127,0.004275648777931462,-0.15604296855915342
130,2.6,3,0.9000000000000004,R2-R3,liftoff,-0.0030583786781584127,0.004275648777931462,-0.15604296855915342
132,2.64,3,0.9600000000000004,L2-L4,touchdown,-0.028268353800980327,0.13941537471796753,-21.614608560968946
133,2.66,3,0.9900000000000004,L2-L4,liftoff,-0.010754492929922643,0.10352579072991293,11.574782334551308
134,2.68,4,0.020000000000000462,L1-L3,touchdown,-0.028561012477560377,0.09857182548403465,44.849799645740895
134,2.68,4,0.020000000000000462,L2-L4,touchdown,-0.028561012477560377,0.09857182548403465,44.849799645740895
135,2.7,4,0.05000000000000049,R1-R4,touchdown,-0.017383742696022934,0.09987708691355895,33.78843449153948
135,2.7,4,0.05000000000000049,L1-L3,liftoff,-0.017383742696022934,0.09987708691355895,33.78843449153948
135,2.7,4,0.05000000000000049,L2-L4,liftoff,-0.017383742696022934,0.09987708691355895,33.78843449153948
136,2.72,4,0.08000000000000052,L1-L3,touchdown,-0.00030118584446714794,0.07017070951151383,-9.528745589606105
137,2.74,4,0.11000000000000054,R1-R4,liftoff,-0.12805589274028628,-0.0061118431070312715,61.762117989776044
137,2.74,4,0.11000000000000054,R2-R3,touchdown,-0.12805589274028628,-0.0061118431070312715,61.762117989776044
137,2.74,4,0.11000000000000054,L1-L3,liftoff,-0.12805589274028628,-0.0061118431070312715,61.762117989776044
138,2.7600000000000002,4,0.14000000000000057,R2-R3,liftoff,-0.1339521746199796,-0.033132589966709,218.34286331136133
138,2.7600000000000002,4,0.14000000000000057,L1-L3,touchdown,-0.1339521746199796,-0.033132589966709,218.34286331136133
138,2.7600000000000002,4,0.14000000000000057,L2-L4,touchdown,-0.1339521746199796,-0.033132589966709,218.34286331136133
139,2.7800000000000002,4,0.1700000000000006,R1-R4,touchdown,-0.10903620871254699,-0.0713638409468133,81.65119765941542
139,2.7800000000000002,4,0.1700000000000006,R2-R3,touchdown,-0.10903620871254699,-0.0713638409468133,81.65119765941542
139,2.7800000000000002,4,0.1700000000000006,L1-L3,liftoff,-0.10903620871254699,-0.0713638409468133,81.65119765941542
139,2.7800000000000002,4,0.1700000000000006,L2-L4,liftoff,-0.10903620871254699,-0.0713638409468133,81.65119765941542
140,2.8000000000000003,4,0.20000000000000062,R2-R3,liftoff,-0.0838275583505866,-0.05567454604877014,-15.53160234937804
141,2.82,4,0.22999999999999998,L1-L3,touchdown,-0.05197297845308259,-0.06771259437109439,47.773223623059444
141,2.82,4,0.22999999999999998,L2-L4,touchdown,-0.05197297845308259,-0.06771259437109439,47.773223623059444
142,2.84,4,0.26,R1-R4,liftoff,0.023554768158544223,-0.1819278548683589,27.27053609187175
142,2.84,4,0.26,R2-R3,touchdown,0.023554768158544223,-0.1819278548683589,27.27053609187175
142,2.84,4,0.26,L1-L3,liftoff,0.023554768158544223,-0.1819278548683589,27.27053609187175
142,2.84,4,0.26,L2-L4,liftoff,0.023554768158544223,-0.1819278548683589,27.27053609187175
143,2.86,4,0.29000000000000004,R1-R4,touchdown,0.034073971686579246,-0.1770496354648621,3.191657985007701
145,2.9,4,0.3500000000000001,R1-R4,liftoff,-0.01740433213071949,0.01080404503570543,71.5476304926125
146,2.92,4,0.3800000000000001,R1-R4,touchdown,0.005360110490761842,0.08361593278718818,4.717902316362673
146,2.92,4,0.3800000000000001,R2-R3,liftoff,0.005360110490761842,0.08361593278718818,4.717902316362673
147,2.94,4,0.41000000000000014,R1-R4,liftoff,0.017470457521394887,0.1520280140943995,-0.5038979195904002
147,2.94,4,0.41000000000000014,R2-R3,touchdown,0.017470457521394887,0.1520280140943995,-0.5038979195904002
147,2.94,4,0.41000000000000014,L1-L3,touchdown,0.017470457521394887,0.1520280140943995,-0.5038979195904002
147,2.94,4,0.41000000000000014,L2-L4,touchdown,0.017470457521394887,0.1520280140943995,-0.5038979195904002
148,2.96,4,0.44000000000000017,R2-R3,liftoff,0.025107106725345527,0.022568814587948263,34.47466554599027
149,2.98,4,0.4700000000000002,L1-L3,liftoff,0.023113356486095506,-0.12805895559433977,0.6999103949442148
149,2.98,4,0.4700000000000002,L2-L4,liftoff,0.023113356486095506,-0.12805895559433977,0.6999103949442148
150,3.0,4,0.5000000000000002,L1-L3,touchdown,0.012720337919231911,-0.12071168462750094,12.435389462295468
150,3.0,4,0.5000000000000002,L2-L4,touchdown,0.012720337919231911,-0.12071168462750094,12.435389462295468
151,3.02,4,0.5300000000000002,L1-L3,liftoff,-0.014753730547087722,-0.11194938818713426,-29.943509739868176
151,3.02,4,0.5300000000000002,L2-L4,liftoff,-0.014753730547087722,-0.11194938818713426,-29.943509739868176
152,3.04,4,0.5600000000000003,R1-R4,touchdown,0.013682017262018585,-0.08363596279178297,4.934945108451721
152,3.04,4,0.5600000000000003,R2-R3,touchdown,0.013682017262018585,-0.08363596279178297,4.934945108451721
152,3.04,4,0.5600000000000003,L2-L4,touchdown,0.013682017262018585,-0.08363596279178297,4.934945108451721
153,3.06,4,0.5900000000000003,R1-R4,liftoff,0.07517837622831933,0.012620398604189002,73.58734502174605
153,3.06,4,0.5900000000000003,L2-L4,liftoff,0.07517837622831933,0.012620398604189002,73.58734502174605
154,3.08,4,0.6200000000000003,R2-R3,liftoff,0.06062359143491784,0.043092906967630885,-10.606520545020036
155,3.1,4,0.6500000000000004,R1-R4,touchdown,0.03243404339126388,-0.0604912748870942,-23.809781498236262
155,3.1,4,0.6500000000000004,R2-R3,touchdown,0.03243404339126388,-0.0604912748870942,-23.809781498236262
155,3.1,4,0.6500000000000004,L1-L3,touchdown,0.03243404339126388,-0.0604912748870942,-23.809781498236262
155,3.1,4,0.6500000000000004,L2-L4,touchdown,0.03243404339126388,-0.0604912748870942,-23.809781498236262
156,3.12,4,0.6800000000000004,R2-R3,liftoff,0.03066280803258012,-0.0707921736703665,-117.62971390909944
156,3.12,4,0.6800000000000004,L1-L3,liftoff,0.03066280803258012,-0.0707921736703665,-117.62971390909944
156,3.12,4,0.6800000000000004,L2-L4,liftoff,0.03066280803258012,-0.0707921736703665,-117.62971390909944
157,3.14,4,0.7100000000000004,R1-R4,liftoff,-0.007855874770375934,-0.03285901636286229,-145.32451866649183
158,3.16,4,0.7400000000000004,R1-R4,touchdown,-0.007158289737865862,-0.023598086614989636,-139.20106945919116
158,3.16,4,0.7400000000000004,R2-R3,touchdown,-0.007158289737865862,-0.023598086614989636,-139.20106945919116
158,3.16,4,0.7400000000000004,L1-L3,touchdown,-0.007158289737865862,-0.023598086614989636,-139.20106945919116
158,3.16,4,0.7400000000000004,L2-L4,touchdown,-0.007158289737865862,-0.023598086614989636,-139.20106945919116
159,3.18,4,0.7700000000000005,R1-R4,liftoff,-0.009184283484509285,0.03837889584158272,-37.005748904947666
159,3.18,4,0.7700000000000005,R2-R3,liftoff,-0.009184283484509285,0.03837889584158272,-37.005748904947666
159,3.18,4,0.7700000000000005,L1-L3,liftoff,-0.009184283484509285,0.03837889584158272,-37.005748904947666
159,3.18,4,0.7700000000000005,L2-L4,liftoff,-0.009184283484509285,0.03837889584158272,-37.005748904947666
161,3.22,4,0.8300000000000005,R1-R4,touchdown,-0.022744873589616077,0.06019930110014227,-43.467419643659355
161,3.22,4,0.8300000000000005,R2-R3,touchdown,-0.022744873589616077,0.06019930110014227,-43.467419643659355
161,3.22,4,0.8300000000000005,L1-L3,touchdown,-0.022744873589616077,0.06019930110014227,-43.467419643659355
161,3.22,4,0.8300000000000005,L2-L4,touchdown,-0.022744873589616077,0.06019930110014227,-43.467419643659355
162,3.24,4,0.8600000000000005,R1-R4,liftoff,0.0031433493946820138,0.005511926325083619,-5.854976329580602
162,3.24,4,0.8600000000000005,R2-R3,liftoff,0.0031433493946820138,0.005511926325083619,-5.854976329580602
162,3.24,4,0.8600000000000005,L1-L3,liftoff,0.0031433493946820138,0.005511926325083619,-5.854976329580602
162,3.24,4,0.8600000000000005,L2-L4,liftoff,0.0031433493946820138,0.005511926325083619,-5.854976329580602
164,3.2800000000000002,4,0.9200000000000006,R2-R3,touchdown,0.007541673423803769,0.14007634776999217,-67.53081307109478
165,3.3000000000000003,4,0.9500000000000006,R1-R4,touchdown,0.009083030820646168,0.26363501826068625,-110.72198250951953
165,3.3000000000000003,4,0.9500000000000006,R2-R3,liftoff,0.009083030820646168,0.26363501826068625,-110.72198250951953
167,3.34,5,0.010000000000000064,R1-R4,liftoff,0.010878355593662306,0.1843598348147688,45.846123294312115
167,3.34,5,0.010000000000000064,L1-L3,touchdown,0.010878355593662306,0.1843598348147688,45.846123294312115
167,3.34,5,0.010000000000000064,L2-L4,touchdown,0.010878355593662306,0.1843598348147688,45.846123294312115
168,3.36,5,0.04000000000000009,R1-R4,touchdown,-0.018410063978304303,0.10746776694428428,130.77682554882617
168,3.36,5,0.04000000000000009,L2-L4,liftoff,-0.018410063978304303,0.10746776694428428,130.77682554882617
169,3.38,5,0.07000000000000012,L1-L3,liftoff,0.0662164185637418,0.14453762077578883,129.82363253520043
170,3.4,5,0.10000000000000014,R1-R4,liftoff,0.07642902260479222,0.09237784547935782,61.14416513943428
170,3.4,5,0.10000000000000014,L1-L3,touchdown,0.07642902260479222,0.09237784547935782,61.14416513943428
170,3.4,5,0.10000000000000014,L2-L4,touchdown,0.07642902260479222,0.09237784547935782,61.14416513943428
171,3.42,5,0.13000000000000017,R1-R4,touchdown,0.06624788370023792,-0.027741963759407528,-98.3793987215668
171,3.42,5,0.13000000000000017,R2-R3,touchdown,0.06624788370023792,-0.027741963759407528,-98.3793987215668
171,3.42,5,0.13000000000000017,L1-L3,liftoff,0.06624788370023792,-0.027741963759407528,-98.3793987215668
171,3.42,5,0.13000000000000017,L2-L4,liftoff,0.06624788370023792,-0.027741963759407528,-98.3793987215668
172,3.44,5,0.1600000000000002,R1-R4,liftoff,0.06579404911519313,-0.07500829040724213,-146.1305533574692
172,3.44,5,0.1600000000000002,R2-R3,liftoff,0.06579404911519313,-0.07500829040724213,-146.1305533574692
172,3.44,5,0.1600000000000002,L1-L3,touchdown,0.06579404911519313,-0.07500829040724213,-146.1305533574692
172,3.44,5,0.1600000000000002,L2-L4,touchdown,0.06579404911519313,-0.07500829040724213,-146.1305533574692
173,3.46,5,0.19000000000000022,R1-R4,touchdown,0.044277475353277654,-0.046831067595861926,-75.18343058741038
173,3.46,5,0.19000000000000022,R2-R3,touchdown,0.044277475353277654,-0.046831067595861926,-75.18343058741038
173,3.46,5,0.19000000000000022,L1-L3,liftoff,0.044277475353277654,-0.046831067595861926,-75.18343058741038
173,3.46,5,0.19000000000000022,L2-L4,liftoff,0.044277475353277654,-0.046831067595861926,-75.18343058741038
174,3.48,5,0.22000000000000025,R1-R4,liftoff,0.04459544220556609,0.009558328064745726,-29.243963959527672
174,3.48,5,0.22000000000000025,R2-R3,liftoff,0.04459544220556609,0.009558328064745726,-29.243963959527672
175,3.5,5,0.2500000000000003,R1-R4,touchdown,0.04406739149265021,-0.003361756733308241,-26.649253369848818
175,3.5,5,0.2500000000000003,R2-R3,touchdown,0.04406739149265021,-0.003361756733308241,-26.649253369848818
176,3.52,5,0.2800000000000003,R2-R3,liftoff,-0.014558281420006843,0.04280465329119988,45.14937303250019
177,3.54,5,0.31000000000000033,L1-L3,touchdown,-0.04739808605706478,0.11216566979900085,49.177882145821926
177,3.54,5,0.31000000000000033,L2-L4,touchdown,-0.04739808605706478,0.11216566979900085,49.177882145821926
178,3.56,5,0.34000000000000036,R1-R4,liftoff,-0.009752572556823607,0.013361447391779746,24.246920939085285
178,3.56,5,0.34000000000000036,R2-R3,touchdown,-0.009752572556823607,0.013361447391779746,24.246920939085285
179,3.58,5,0.3700000000000004,R1-R4,touchdown,0.00976867436480567,-0.0560477704772765,-37.79346942106889
179,3.58,5,0.3700000000000004,R2-R3,liftoff,0.00976867436480567,-0.0560477704772765,-37.79346942106889
179,3.58,5,0.3700000000000004,L1-L3,liftoff,0.00976867436480567,-0.0560477704772765,-37.79346942106889
179,3.58,5,0.3700000000000004,L2-L4,liftoff,0.00976867436480567,-0.0560477704772765,-37.79346942106889
180,3.6,5,0.4000000000000004,R2-R3,touchdown,0.027437097777550414,-0.0062779808204115155,-80.46502580762264
181,3.62,5,0.43000000000000044,R2-R3,liftoff,0.08307147558647525,-0.0051592192902615505,-93.17718163402526
182,3.64,5,0.46000000000000046,R1-R4,liftoff,0.11358258164913644,-0.050586303559804105,-206.98396108959358
183,3.66,5,0.4900000000000005,L1-L3,touchdown,0.10629696512011108,-0.06428506902237913,-154.9131305610568
183,3.66,5,0.4900000000000005,L2-L4,touchdown,0.10629696512011108,-0.06428506902237913,-154.9131305610568
184,3.68,5,0.5200000000000006,L1-L3,liftoff,0.10718759285950322,-0.009202485767634879,-162.4744943350835
184,3.68,5,0.5200000000000006,L2-L4,liftoff,0.10718759285950322,-0.009202485767634879,-162.4744943350835
185,3.7,5,0.5500000000000006,R2-R3,touchdown,0.025374927926111034,0.060619415617336296,-19.357810626499763
186,3.72,5,0.5800000000000006,R1-R4,touchdown,0.028022976079360898,0.15183977165565044,-72.29871084103245
187,3.74,5,0.6100000000000007,R2-R3,liftoff,0.0113760459257587,0.2264150392684398,-19.939650507398127
188,3.7600000000000002,5,0.6400000000000007,R1-R4,liftoff,-0.0036077206074613608,0.3353308942674011,48.59471117933803
188,3.7600000000000002,5,0.6400000000000007,L2-L4,touchdown,-0.0036077206074613608,0.3353308942674011,48.59471117933803
189,3.7800000000000002,5,0.6700000000000007,L1-L3,touchdown,-0.013389342595464253,0.30118789040396876,89.11539281310421
189,3.7800000000000002,5,0.6700000000000007,L2-L4,liftoff,-0.013389342595464253,0.30118789040396876,89.11539281310421
190,3.8000000000000003,5,0.7000000000000007,R1-R4,touchdown,-0.04336825135769605,0.3653407589916664,15.303980980031053
190,3.8000000000000003,5,0.7000000000000007,L1-L3,liftoff,-0.04336825135769605,0.3653407589916664,15.303980980031053
191,3.8200000000000003,5,0.7300000000000008,R1-R4,liftoff,-0.07565910067043913,0.36437365136213146,-55.37587912829876
191,3.8200000000000003,5,0.7300000000000008,L2-L4,touchdown,-0.07565910067043913,0.36437365136213146,-55.37587912829876
192,3.84,5,0.7600000000000001,R1-R4,touchdown,-0.12344898914828678,0.27058157699588326,77.5561775347827
192,3.84,5,0.7600000000000001,R2-R3,touchdown,-0.12344898914828678,0.27058157699588326,77.5561775347827
192,3.84,5,0.7600000000000001,L1-L3,touchdown,-0.12344898914828678,0.27058157699588326,77.5561775347827
192,3.84,5,0.7600000000000001,L2-L4,liftoff,-0.12344898914828678,0.27058157699588326,77.5561775347827
193,3.86,5,0.7900000000000001,R1-R4,liftoff,-0.11343669468306805,0.10324348274690665,-7.442861208704169
193,3.86,5,0.7900000000000001,R2-R3,liftoff,-0.11343669468306805,0.10324348274690665,-7.442861208704169
193,3.86,5,0.7900000000000001,L1-L3,liftoff,-0.11343669468306805,0.10324348274690665,-7.442861208704169
193,3.86,5,0.7900000000000001,L2-L4,touchdown,-0.11343669468306805,0.10324348274690665,-7.442861208704169
194,3.88,5,0.8200000000000002,L2-L4,liftoff,-0.07984530255926517,-0.0025421336303074853,5.021277179968243
195,3.9,5,0.8500000000000002,R1-R4,touchdown,-0.034996865095708936,-0.009151563469457169,-17.216227961488567
195,3.9,5,0.8500000000000002,R2-R3,touchdown,-0.034996865095708936,-0.009151563469457169,-17.216227961488567
195,3.9,5,0.8500000000000002,L1-L3,touchdown,-0.034996865095708936,-0.009151563469457169,-17.216227961488567
195,3.9,5,0.8500000000000002,L2-L4,touchdown,-0.034996865095708936,-0.009151563469457169,-17.216227961488567
196,3.92,5,0.8800000000000002,R1-R4,liftoff,0.03010263664490748,-0.012158720647934124,4.6571126006870776
196,3.92,5,0.8800000000000002,R2-R3,liftoff,0.03010263664490748,-0.012158720647934124,4.6571126006870776
196,3.92,5,0.8800000000000002,L2-L4,liftoff,0.03010263664490748,-0.012158720647934124,4.6571126006870776
197,3.94,5,0.9100000000000003,L1-L3,liftoff,-0.010716791500609783,0.013288790202798032,1.2866320629502213
199,3.98,5,0.9700000000000003,R2-R3,touchdown,0.04713729814133314,0.07545463644826596,10.49518522881333
199,3.98,5,0.9700000000000003,L2-L4,touchdown,0.04713729814133314,0.07545463644826596,10.49518522881333
200,4.0,6,3.3306690738754696e-16,R1-R4,touchdown,0.05238378496945788,0.11957722284245348,-8.877052216953082
200,4.0,6,3.3306690738754696e-16,R2-R3,liftoff,0.05238378496945788,0.11957722284245348,-8.877052216953082
200,4.0,6,3.3306690738754696e-16,L2-L4,liftoff,0.05238378496945788,0.11957722284245348,-8.877052216953082
201,4.0200000000000005,6,0.030000000000001026,R1-R4,liftoff,0.057362134660588024,0.15052685949571734,63.38036471837161
202,4.04,6,0.060000000000000386,R1-R4,touchdown,0.04991638557111919,0.13831544766101747,23.305628064868994
202,4.04,6,0.060000000000000386,L1-L3,touchdown,0.04991638557111919,0.13831544766101747,23.305628064868994
202,4.04,6,0.060000000000000386,L2-L4,touchdown,0.04991638557111919,0.13831544766101747,23.305628064868994
203,4.0600000000000005,6,0.09000000000000108,R1-R4,liftoff,0.0022035297496358387,-0.01325731145127427,-94.94833178322583
203,4.0600000000000005,6,0.09000000000000108,L1-L3,liftoff,0.0022035297496358387,-0.01325731145127427,-94.94833178322583
203,4.0600000000000005,6,0.09000000000000108,L2-L4,liftoff,0.0022035297496358387,-0.01325731145127427,-94.94833178322583
204,4.08,6,0.12000000000000044,R2-R3,touchdown,0.08897322755711895,-0.03986616505060514,-117.85745619801705
205,4.1,6,0.1499999999999998,R2-R3,liftoff,0.06796133338669005,-0.05093649909738902,-233.1507264062717
